id,source,keyword,time,comment,score
692,PTT,蝦皮,2023-05-05,"你搜尋 ：蝦皮 仿冒 ptt，就不會想在蝦皮上買3C了",0.000969
693,PTT,蝦皮,2023-05-05,"我有買過 建議別買 放上去充不到一分鐘就閃燈==",0.000033
694,PTT,蝦皮,2023-05-05,"都假貨啦 用那些充手機都很熱  原廠的就不會",0.000173
695,PTT,蝦皮,2023-05-05,"有可能是原廠的吧  只是不是公司或而已",0.002822
696,PTT,蝦皮,2023-05-05,"去收購筆電的充電器啊 隨便都65W起跳",0.00071
697,PTT,蝦皮,2023-05-05,寧願去隔壁版收人家買空機送的也不要去蝦皮買,0.00027
698,PTT,蝦皮,2023-05-05,"直接買原廠的啦 花錢去賭那個幹嘛",0.000054
699,PTT,蝦皮,2023-05-05,雜牌貨超鳥，加保護殼或歪一點就不能充電了，反倒是IKE,0.000033
700,PTT,蝦皮,2023-05-05,就線圈小，買了一個帶QI的LED檯燈，也是偏一點就沒充,0.000036
701,PTT,蝦皮,2023-05-05,我家就一個三星無線充，預購禮送的還賣不掉xd,0.000073
702,PTT,蝦皮,2023-05-05,這種症頭拿黃色的WD40噴一下，廚房紙巾或者有無塵紙的清,0.000035
703,PTT,蝦皮,2023-05-05,"這麼巧 我的s20也是最近無法快充",0.007132
704,PTT,蝦皮,2023-05-05,"充電爆炸 火燒厝的新聞一堆 是我就直接修了 風險太高",0.000034
705,PTT,蝦皮,2023-05-05,"蝦皮便宜的都假的 沒有例外 我買過 用起來有問題 爛",0.00174
706,PTT,蝦皮,2023-05-05,"最後良心建議收到不要拆封馬上辦退  要相信自負風險",0.000033
707,PTT,蝦皮,2023-05-06,無線充電也不快啊定位完全不同,0.0008
708,PTT,蝦皮,2023-05-06,"問就是買官方最安全 蝦皮買過不能充才知仿的 超爛",0.00007
709,PTT,蝦皮,2023-05-04,他肯定說原廠的，不然怎麼賣？,0.000105
710,PTT,蝦皮,2023-05-04,"一堆人抽屜都有閒置的 去社團徵一下就有",0.000045
711,PTT,蝦皮,2023-05-04,隔壁版賣600，s23的首購禮,0.024286
712,PTT,蝦皮,2023-05-04,沒有三星或聯強貼紙的不要買,0.000313
713,PTT,蝦皮,2023-05-05,連小米都有仿的了這為什麼不會是仿的？,0.000225
714,PTT,蝦皮,2023-05-05,被拿掉的。有旅充的五六百左右。,0.00065
715,PTT,蝦皮,2023-05-05,雖然是標15w，但實際充起來跟有線10W差不多，你還不如繼,0.000441
716,PTT,蝦皮,2023-05-05,我數年前買了一個三星標榜快充15w的無線充電，原廠貨25,0.000836
717,PTT,蝦皮,2023-05-05,00多元，貴的要死但實際用起來充電速度慢到爆，覺得爛,0.000033
718,PTT,蝦皮,2023-05-05,你還不如買副廠比較知名的倍思之類的,0.004902
719,PTT,蝦皮,2023-05-05,"買聽過的牌子的 也不用多貴 五百一千的就很好用了",0.997237
720,PTT,蝦皮,2023-05-05,數千好評的結果還是充不進，最後找了家現場維修的看，還教,0.000181
721,PTT,蝦皮,2023-05-05,"我怎麼辨別假貨，說那些賣便宜假貨害他們生意很差 xD （是",0.000089
722,PTT,蝦皮,2023-05-05,"通通都是假的 自己買來拆就知道",0.000179
723,PTT,蝦皮,2023-05-05,A的充電盤，雖然慢，但是便宜好用…不曉得為什麼,0.027112
724,PTT,蝦皮,2023-05-05,"小米的買一買 對岸幾萬人幫你做QC了",0.202484
725,PTT,蝦皮,2023-05-05,有些號稱原廠卻便宜一截的要注意可能沒有變壓器,0.00137
726,PTT,蝦皮,2023-05-05,"盜版的原廠 vs 知名第三方牌子",0.000068
727,PTT,蝦皮,2023-05-05,買過兩個，一個真一個應該是假的，假的看不出來，但是,0.001067
728,PTT,蝦皮,2023-05-05,感謝建議，目前是下單一個有蝦皮認證的商家,0.001403
729,PTT,蝦皮,2023-05-05,有15鑑賞期、蝦皮安心退、正品保障標示的商家,0.001167
730,PTT,蝦皮,2023-05-05,有買家拍照留言，應該是真的台灣公司貨,0.004342
731,PTT,蝦皮,2023-05-05,typec只有單面能充電，反過來就顯示進水充不了,0.000049
732,PTT,蝦皮,2023-05-05,然後充電速度好像回到5v1a的時代,0.665736
733,PTT,蝦皮,2023-05-05,小米舊款快充磚頭懷孕後我是不太想省這個錢...(小米都這樣了,0.000089
734,PTT,蝦皮,2023-05-05,小米實體/網路官方通路買就好，網拍仿品很多,0.439841
735,PTT,蝦皮,2023-05-06,可以先借別人的測一下到底是哪個壞了,0.002118
736,PTT,蝦皮,2023-05-06,typec快充宣告報廢，只能慢充了QQ,0.000207
737,PTT,蝦皮,2023-05-06,等15W無線充電盤到貨頂著用吧，也只能這樣了,0.000057
738,PTT,蝦皮,2023-05-06,要看什麼賣家，商城賣家比較有可能賣的是真貨，因為商,0.022031
739,PTT,蝦皮,2023-05-06,普通賣家那假貨的可能性就很高了。,0.882324
740,PTT,蝦皮,2023-05-08,"可以在蝦皮他們的旗艦店找找 原廠的還是比較保險",0.022502
741,PTT,蝦皮,2023-05-14,目前確認花660買到正版無線充電板,0.017574
742,PTT,蝦皮,2023-05-14,（我有做充電時間測試，大概1小時40分）,0.002209
743,PTT,蝦皮,2023-05-14,然後今天也去把充電孔一起維修了,0.000035
744,PTT,蝦皮,2023-05-14,換了充電板+尾插，總共1600，終於又能快充了,0.000519
745,PTT,蝦皮,2023-05-03,我也有同需求，不用kiwi就只能買一台二手哀鳳，這個蝦皮,0.000037
746,PTT,蝦皮,2023-05-03,為何是買二手iPhone?一般安卓機就可以吧？,0.000834
747,PTT,蝦皮,2023-05-04,"唉鳳跟安卓都不行吧 要平板裝置",0.003696
748,PTT,蝦皮,2023-05-04,我以為安卓手機都是可以雙開line耶，還是這是三星限定？,0.001604
749,PTT,蝦皮,2023-05-04,你敢在非官方伺服器登錄你的帳密也是很猛的…自動被釣魚,0.00009
750,PTT,蝦皮,2023-05-04,"看起來是自架伺服器用line api或爬蟲接收訊息再轉傳給他",0.000229
751,PTT,蝦皮,2023-05-04,要花2500塊不如買台便宜機子,0.000803
752,PTT,蝦皮,2023-05-04,"想順便問一下 iOS Line的一機多帳 是使用line2嗎 感謝各",0.013744
753,PTT,蝦皮,2023-05-04,還以為哀鳳安卓就可以實現雙機登入，原來限定哀配…,0.023471
754,PTT,蝦皮,2023-05-04,"手機+ipad mini 吧 無解",0.990907
755,PTT,蝦皮,2023-05-04,純粹只是lite沒廣告不能發大財而已,0.000039
756,PTT,蝦皮,2023-05-04,"iphone+ ipad可以吧",0.998904
757,PTT,蝦皮,2023-05-04,"iOS應該也只是iphone+ipad才能雙登,兩支iphone不行",0.003617
758,PTT,蝦皮,2023-05-05,Lite之前群組可以看誰已讀,0.023395
759,PTT,蝦皮,2023-05-05,"Android - ipad - 電腦，一帳最多這三個點可以同時登",0.018201
760,PTT,蝦皮,2023-05-05,Android平板到底何時要開放一帳雙登啦,0.001683
761,PTT,蝦皮,2023-05-06,lite真心好用，同樓主也在找一帳雙開的好用方法,0.872455
762,PTT,蝦皮,2023-05-07,"別再丟雙開程式的圖上來了 很尷尬",0.000097
763,PTT,蝦皮,2023-05-03,"蝦皮風險高 應該不用再提醒你了吧",0.000616
764,PTT,蝦皮,2023-05-04,就詐騙吧，伺服器都關了是能怎樣,0.000033
765,PTT,蝦皮,2023-05-04,"這個跟line lite不一樣",0.001668
766,PTT,蝦皮,2023-05-04,"現在連改android id都不太能同時登入了",0.000052
767,PTT,蝦皮,2023-05-04,雙開很簡單，一帳多登很麻煩,0.000242
768,PTT,蝦皮,2023-05-04,"一機雙帳很簡單 一帳雙機才麻煩",0.000042
769,PTT,蝦皮,2023-05-04,"伺服器要錢 流量要錢 推播也要錢 他一跑掉就等於app廢了",0.000033
770,PTT,蝦皮,2023-05-04,這種伺服器不知何時會突然關閉的還是算了吧,0.000033
771,PTT,蝦皮,2023-05-04,"沒事時用很開心,一出事誰知道會不會訊息漏掉之類",0.121784
772,PTT,蝦皮,2023-05-04,多買隻便宜安卓機就好了吧？,0.256613
773,PTT,蝦皮,2023-05-04,推iPad是正解，但就不希望多帶iPad（iPhone也是沒辦法,0.001703
774,PTT,蝦皮,2023-05-04,再買一台安卓手機不是正解，沒辦法登入同一個帳號,0.000067
775,PTT,蝦皮,2023-05-04,"除了Kiwi才會執著於line Lite",0.080382
776,PTT,蝦皮,2023-05-04,"話說mkbhd最新的podcast在講Whatsapp的事 聽他們在那",0.231528
777,PTT,蝦皮,2023-05-04,"罵Whatsapp真的快笑死 跟本板罵line有87趴像 不過連人",0.000035
778,PTT,蝦皮,2023-05-04,"家現在都支援多裝置登入了 賴是要不要跟上啦",0.094411
779,PTT,蝦皮,2023-05-04,"有傳聞說line lite停用是防止訊息被竊看，原來還有這用",0.000465
780,PTT,蝦皮,2023-05-04,應該只是Lite沒有廣告，沒有賺才停吧,0.00004
781,PTT,蝦皮,2023-05-04,iPhone+iPad正解，如果可以少帶平板會更好，但似乎無解,0.465174
782,PTT,蝦皮,2023-05-05,"樓上也搞不懂問題 不是要2個帳號，是1個帳號登入兩台機",0.000034
783,PTT,蝦皮,2023-05-05,不衝突，我目前是這樣使用，還沒找到其他方法。,0.002938
784,PTT,蝦皮,2023-05-05,"不止 手機版，iPad版，網頁版，電腦版，手錶版 可以5個",0.020565
785,PTT,蝦皮,2023-03-30,poco的ui不是被噴的很慘,0.001353
786,PTT,蝦皮,2023-03-30,7+Gen2來不來來得了不知道但我覺得那堆8Gen1更慘,0.000501
787,PTT,蝦皮,2023-03-31,"還行吧  這價位沒啥好挑的了",0.984064
788,PTT,蝦皮,2023-03-31,"依照慣例便宜神U 一定是慢慢來的",0.919741
789,PTT,蝦皮,2023-03-31,米12目前價格確實還是有點臭。等破萬就會有點香了,0.000079
790,PTT,蝦皮,2023-03-31,坐等8499-500後再來個92或93折券，85折就算了，從來都沒,0.000692
791,PTT,蝦皮,2023-03-31,"X3 PRO無預警就掛了 猶豫...",0.026609
792,PTT,蝦皮,2023-03-31,這價格陸版是8+512/12+256,0.00701
793,PTT,蝦皮,2023-03-31,請教一下各位懂哥懂姐，這支跟12x比如何？價差1000,0.00209
794,PTT,蝦皮,2023-03-31,12X相機比較好，但是螢幕比較小又是曲面，也買不太到了,0.032626
795,PTT,蝦皮,2023-03-31,"規格大同小異 但高通u還是比聯發科比較多面 不玩遊戲",0.086429
796,PTT,蝦皮,2023-03-31,這隻所有規格都強，加上又是不錯的LCD，好好用戰三年沒,0.975406
797,PTT,蝦皮,2023-03-31,如果12X還買得到的話還真的秒選12X,0.061504
798,PTT,蝦皮,2023-03-31,真心期待有好相機，性能又好的LCD手機,0.999962
799,PTT,蝦皮,2023-03-31,我的需求貌似12X更好些，謝謝各位的解答,0.999791
800,PTT,蝦皮,2023-03-31,x4gt網頁沒法長截圖...,0.00004
801,PTT,蝦皮,2023-03-31,換個瀏覽器就能長截圖了，我pad5小米miui用chrome也無,0.005723
802,PTT,蝦皮,2023-03-31,拿到手機裝大量app前，記得先去抽屜設定將新安裝應用程,0.001479
803,PTT,蝦皮,2023-03-31,這台唯一的缺點就是太重，其他以價錢來說超好用,0.365608
804,PTT,蝦皮,2023-03-31,"大螢幕LCD+大電量 能做到只有200g不算重吧",0.003484
805,PTT,蝦皮,2023-03-31,原來12X清光了，之前搶兩台真的用的滿意,0.817519
806,PTT,蝦皮,2023-03-31,"覺得續航沒有想像中好 升miui14 又下降一些",0.006602
807,PTT,蝦皮,2023-03-31,Poco可以刷成miui嗎？,0.006606
808,PTT,蝦皮,2023-03-31,POCO的UI真的不是很喜歡,0.256758
809,PTT,蝦皮,2023-03-31,"感覺不錯阿  poco不就是主打cpu高其他還好但便宜的嗎",0.998187
810,PTT,蝦皮,2023-03-31,LCD！買了！另外用9折券MMDZJBTT2X917可以再折300,0.003845
811,PTT,蝦皮,2023-03-31,"今天到貨了 用起來跟9tpro差不多 9tpro的螢幕沒有挖孔比",0.00146
812,PTT,蝦皮,2023-03-31,"請問x4 gt 如何設定網路限流？（4g網路用的12g即停用網",0.000051
813,PTT,蝦皮,2023-04-01,手機管家裡面有網路助手可以設定流量,0.009168
814,PTT,蝦皮,2023-04-04,"今天有給9折poco卷 搭配商城9折可以到6884 可惜我太貪",0.010655
815,PTT,蝦皮,2023-04-04,我只有用到一個9折買到7577,0.006022
816,PTT,蝦皮,2023-04-04,"結果今天發poco卷9折在加商城的93 7113買到  88跟9折",0.002264
817,PTT,蝦皮,2023-04-04,"沒看到poco卷9折耶? 只有蝦皮93折-> 買~7860 ＞＜",0.003372
818,PTT,蝦皮,2023-04-04,"poco12點多 直播發搭蝦皮9折 6xxx",0.005968
819,PTT,蝦皮,2023-04-07,剛剛用500+92折+三期玉山無息分期4.8%活動購入,0.23125
820,PTT,蝦皮,2023-03-30,可惜保固跟同價位12X比少一年,0.059607
821,PTT,蝦皮,2023-03-30,"7+ Gen 2要來了, 再不出清就等死。",0.000036
822,PTT,蝦皮,2023-03-30,小米12已12999扣點蝦皮折扣剩半價11xxx吧（訂價23999）,0.003577
823,PTT,蝦皮,2023-03-31,不過台灣波可感覺有點不上不下的,0.016991
824,PTT,蝦皮,2023-03-31,"12三星製程s8gen1 多12x 3000元  還是臭臭的 其他",0.000054
825,PTT,蝦皮,2023-03-31,"畢竟有12gb ram。正旗艦相機校調也比較好，又兩年保",0.614297
826,PTT,蝦皮,2023-03-31,"而且你現在撿不到12x。12T Pro也要斷貨了。",0.000033
827,PTT,蝦皮,2023-03-31,"LCD再戰  後面沒強U配LCD",0.004647
828,PTT,蝦皮,2023-03-31,"應該沒差 12x定位是小米本家未來可看性肯定比poco好 1",0.286142
829,PTT,蝦皮,2023-03-31,"2x是曲面屏螢幕也小這也見仁見智 poco拍照爛 x4 gt沒",0.000067
830,PTT,蝦皮,2023-03-31,"順帶要說 以上述規格比較 拍照也很看人 要嘛一堆愛修",0.314987
831,PTT,蝦皮,2023-03-31,"圖 要嘛木眼一堆眼睛也分辨不出拍照好壞的 就跟螢幕和",0.001102
832,PTT,蝦皮,2023-03-31,"聲音也是都很看人很多人根本看和聽不出價差等級的 x4",0.001485
833,PTT,蝦皮,2023-03-31,"gt最大跟別人不一樣的就是LCD屏外加有耳機孔 這算是萬",0.001302
834,PTT,蝦皮,2023-03-31,"元價位很少見的 但不見得是優勢但就是有區分 當然為了",0.206237
835,PTT,蝦皮,2023-03-31,耳機孔+SD更好的選擇是sony就是了,0.479117
836,PTT,蝦皮,2023-03-31,"兩隻好的地方不一樣 LCD大螢幕玩遊戲選x4gt",0.421352
837,PTT,蝦皮,2023-03-31,拍照oled螢幕機身質感選12x,0.880856
838,PTT,蝦皮,2023-03-31,一萬元能買到neo3的話比較推這隻,0.039524
839,PTT,蝦皮,2023-03-31,問題，我幾乎都開省電模式就能應付一切。可惜相機普了,0.001604
840,PTT,蝦皮,2023-03-31,點，真希望出一隻相機強的LCD,0.124674
841,PTT,蝦皮,2023-03-31,"強的地方不同阿 12x玩遊戲不行 螢幕也比較小",0.094278
842,PTT,蝦皮,2023-03-31,"陸版note11t pro缺4g的B7 (2600MHz) B28(700MHz)",0.009537
843,PTT,蝦皮,2023-03-31,"別太早下決定 12x還是8k比較值得買 小螢幕曲面看習慣",0.067071
844,PTT,蝦皮,2023-03-31,"但是有耳機孔 自動通話錄音 相機真的不太行(原本P30)",0.001908
845,PTT,蝦皮,2023-03-31,以上是目前一星期使用心得...,0.000291
846,PTT,蝦皮,2023-03-31,"POCO X4 GT (感光元件GW1)還是和note8p用一樣的XD",0.060345
847,PTT,蝦皮,2023-03-31,"poco ui和miui 幾乎一模有一樣，只差在單層桌面，要刪a",0.003579
848,PTT,蝦皮,2023-03-31,"pp時多一步驟。甚至poco ui能將app設在不同分類資料夾",0.01748
849,PTT,蝦皮,2023-03-31,裡比miui好用。想知道說poui比miui難用是難用在哪裡？,0.063485
850,PTT,蝦皮,2023-03-31,式增加到桌面設定打開，用起來就和miui幾乎一樣了。,0.006883
851,PTT,蝦皮,2023-03-31,如果不是一定要lcd，不用考慮了，miui14.0.2以後天璣的eu,0.01754
852,PTT,蝦皮,2023-03-31,"可以啊 刷EU ROM或印度k50i的ROM",0.006019
853,PTT,蝦皮,2023-03-31,"Mi EU Rom建議刷MIUI13",0.001528
854,PTT,蝦皮,2023-03-31,路）搜尋網路後看不到有用資訊,0.000866
855,PTT,蝦皮,2023-03-31,才想說要下單而已，結果500元折價卷沒了，8499元，只好等,0.000061
856,PTT,蝦皮,2023-04-01,用完還是可以繼續用免費的限速,0.90698
857,PTT,蝦皮,2023-04-04,"心想點88太慢 應該點9折的 目前買到7113的",0.000417
858,PTT,蝦皮,2023-04-04,9折券我看沒出現，只看到93,0.000275
859,PTT,蝦皮,2023-04-04,"結果多發文了抱歉 大概就是商城加poco 自己的卷可以享",0.029661
860,PTT,蝦皮,2023-03-22,活動辦法3/31前，所以還沒到3/31前都不用問，等就對了,0.001421
861,PTT,蝦皮,2023-03-22,"我也還沒收到QQ 不過已經想好要買什麼了",0.003191
862,PTT,蝦皮,2023-03-23,蝦皮有訂單快照裡面還找得到活動條款,0.0315
863,PTT,蝦皮,2023-03-01,直接拿到小米出保？這樣不就不會收費。,0.000163
864,PTT,蝦皮,2023-03-01,"天璣8100應該沒那麼不堪吧 台積6nm",0.000139
865,PTT,蝦皮,2023-03-01,我也剛買一支，還沒使用，先充飽電放著一天待機約10%，,0.000167
866,PTT,蝦皮,2023-03-01,"整新費 看商家，起碼好幾千",0.000051
867,PTT,蝦皮,2023-03-01,3C產品想退的話都是不能拆的,0.000033
868,PTT,蝦皮,2023-03-01,"亂入推 蝦皮近期拍的廣告都很有創意XD",0.996748
869,PTT,蝦皮,2023-03-01,"洨米很好退我退過兩隻 都沒多問什麼 系統填一填寄回去而已",0.000034
870,PTT,蝦皮,2023-03-01,"無線沒用到該關就關 ex.藍牙 nfc",0.000187
871,PTT,蝦皮,2023-03-02,我現在拿X4你這電量肯定不正常直接退要扣也没辦法要停,0.000033
872,PTT,蝦皮,2023-03-02,只有我覺得這個續航不錯了？阿忘記我拿三星8g1,0.570711
873,PTT,蝦皮,2023-03-02,"我現在拿著這隻 關144續行超好的誒 你應該機王",0.615342
874,PTT,蝦皮,2023-03-02,應該是手機剛拿到，過一陣子就正常了吧,0.008554
875,PTT,蝦皮,2023-03-02,我之前是在小米官網買紅米平版當天買拆了充滿後使用幾分中,0.011911
876,PTT,蝦皮,2023-03-02,pchome買手機拆下去用還是給我退啊，還是廠商神腦出貨,0.000035
877,PTT,蝦皮,2023-03-02,蝦皮商城退貨不是很好退嗎？,0.000033
878,PTT,蝦皮,2023-03-02,"網購有七天無條件退費啊 收錢是想凹你",0.000033
879,PTT,蝦皮,2023-03-02,只有無條件退貨沒有無條件退費，貨一定能退，只是要恢復,0.000033
880,PTT,蝦皮,2023-03-03,充的快，耗損也快，還好有快充，不然耗電比預期大,0.107303
881,PTT,蝦皮,2023-03-01,"lcd 144hz 要多省電",0.003835
882,PTT,蝦皮,2023-03-01,"現在任何平台買手機拆來用都會收，整新費好像是1/3 ??",0.000033
883,PTT,蝦皮,2023-03-01,"之前蝦皮買11t 拆封後體感螢幕觀感不好",0.002469
884,PTT,蝦皮,2023-03-01,手機要用一段時間續航什麼的才會慢慢恢復正常吧...？,0.000372
885,PTT,蝦皮,2023-03-01,有沒刮傷不是你說了算，拿回去人家說有就是有,0.000053
886,PTT,蝦皮,2023-03-01,有問題直接反應看怎麼處理，這裡不是全台最大線上客服中心,0.000036
887,PTT,蝦皮,2023-03-01,"全新沒拆的 退貨大概快7天才來到府收",0.000033
888,PTT,蝦皮,2023-03-01,真的是機王當然是不用收費啊,0.041313
889,PTT,蝦皮,2023-03-01,有些app還會偷挖礦或偷資料,0.001109
890,PTT,蝦皮,2023-03-01,想無痛退貨請買IPHONE,0.000033
891,PTT,蝦皮,2023-03-01,如果都在室內網路連線品質不優也會增加無形的耗電,0.00004
892,PTT,蝦皮,2023-03-01,好不好退你退了才會知道就算沒退你也要送修吧,0.000034
893,PTT,蝦皮,2023-03-02,"損 再來如果你是跟我一樣為了Lcd買的更要退這面板極差",0.000034
894,PTT,蝦皮,2023-03-02,背光刺眼又炫光我還不如回去給oled屏閃當初没退很後悔,0.000033
895,PTT,蝦皮,2023-03-02,不過你的螢幕吃電不多…app超多，應該跟你的使用習慣有關,0.004795
896,PTT,蝦皮,2023-03-02,覺得不好上手就退了，小米是全額退費沒收任何費用阿，連退,0.000034
897,PTT,蝦皮,2023-03-02,貨的物流都是小米親自派物流來收的，蝦皮的話我就不知道了,0.0006
898,PTT,蝦皮,2023-03-02,有問題先跟客服反應，你直接退貨會被收費吧,0.000033
899,PTT,蝦皮,2023-03-02,退貨一定都可以，但是店家可以酌收整新費,0.000034
900,PTT,蝦皮,2023-03-02,原狀，如果沒有就要付整新費,0.000042
901,PTT,蝦皮,2023-03-02,如果店家要優於法律全額退費也是廠商佛心。,0.001774
902,PTT,蝦皮,2022-12-27,"簡單來講 干我屁事 自己想辦法 有問題你取消我申訴 大",0.000035
903,PTT,蝦皮,2022-12-27,"你拿不到回饋是你跟銀行的問題 小米只要負責用原價賣",0.00033
904,PTT,蝦皮,2022-12-27,主要真的是因為其他優惠，但優惠本來就各平台和各信,0.814432
905,PTT,蝦皮,2022-12-27,"這個就算去調解還是站不住腳 XD",0.000686
906,PTT,蝦皮,2022-12-27,沒有要小米負擔2000元啊==是要小米出貨,0.001902
907,PTT,蝦皮,2022-12-27,消費者端UI就透露出小米可以走其他途徑出貨,0.002402
908,PTT,蝦皮,2022-12-27,鬧大就好了，搞不了活動就不要搞,0.004305
909,PTT,蝦皮,2022-12-27,蝦皮的確可以填錯的單號上去。,0.007079
910,PTT,蝦皮,2022-12-27,支持消費者，但我才不信有人會怕上調解,0.000897
911,PTT,蝦皮,2022-12-28,"要算那麼細的話 錢其實應該還算在蝦皮手上",0.001793
912,PTT,蝦皮,2022-12-28,大家都領薪水，不出你的單又沒差,0.000034
913,PTT,蝦皮,2022-12-28,6500要有85折+85折吧，怎麼做到的,0.023356
914,PTT,蝦皮,2022-12-28,"跟小米詢問能不能 訂單保留 重新下訂 收到後再選擇",0.001791
915,PTT,蝦皮,2022-12-28,叫人自認倒楣吞下去到底多奴==,0.000045
916,PTT,蝦皮,2022-12-28,多澳才會覺得大家都要聽你的，上法院不會贏的東西只懂情勒,0.353981
917,PTT,蝦皮,2022-12-28,小米遇到系統問題不是應該找蝦皮，怎麼會找消費者，消費,0.000034
918,PTT,蝦皮,2022-12-28,真的澳客行為呀，除了商家自己優惠外，其他與本來就,0.007856
919,PTT,蝦皮,2022-12-28,"一整個胡說八道還強詞奪理 笑死XDDDDDDDDDDDDDDDDDDD",0.000033
920,PTT,蝦皮,2022-12-28,"蝦皮跟小米去打一架再說 消費者為什麼要吞",0.000033
921,PTT,蝦皮,2022-12-28,我相信如果廠商是華碩這裡就一面倒了,0.000239
922,PTT,蝦皮,2022-12-28,明明是平台跟廠商疏失卻要消費者興訟是什麼鬼轉邏輯?,0.000034
923,PTT,蝦皮,2022-12-28,系統問題序號寫死？就不要寫死呀zzz,0.000033
924,PTT,蝦皮,2022-12-28,既然買賣契約成立憑甚麼單方面解除契約,0.000167
925,PTT,蝦皮,2022-12-28,不可能成的，小米讓原po拿優惠價於理就沒錯了。要信用卡,0.005744
926,PTT,蝦皮,2022-12-28,真的協調也是訂單取消，原po用下單價買回吧，難道有可能要,0.000048
927,PTT,蝦皮,2022-12-28,購買就是契約成立啊，你小米今天不出貨就是債務不履行導,0.00004
928,PTT,蝦皮,2022-12-28,要討大概也討不到吧，消費者其實很弱勢的，小米原價重新賣,0.001081
929,PTT,蝦皮,2022-12-28,取消訂單有法則嗎，有就拿出來，沒有就電電,0.001222
930,PTT,蝦皮,2022-12-28,你那麼有信心就等你後續的處理結果囉，希望能留給板友參考,0.006158
931,PTT,蝦皮,2022-12-28,"原Po可以等 下次信用卡辦活動的時候，再去跟小米買優",0.146769
932,PTT,蝦皮,2022-12-28,你小米講一堆不能出貨自己不會棄單自己吞喔,0.000033
933,PTT,蝦皮,2022-12-29,國泰+蝦皮也遇過bug，國泰端看起來重複下單，實際在蝦,0.006186
934,PTT,蝦皮,2022-12-29,小米依規定不出貨，買家依規定投訴，平台都有遊戲規則,0.000253
935,PTT,蝦皮,2022-12-30,你這個告到消保官我也不太覺得能贏，像樓上某樓講的，,0.000036
936,PTT,蝦皮,2022-01-05,相信很多人投訴過不出貨，結論就是沒事，你能做的就是刪除,0.000035
937,PTT,蝦皮,2022-12-27,"調解又怎樣 小米都說開原價格給買家了 還是調解之後小米也",0.002329
938,PTT,蝦皮,2022-12-27,信用卡優惠小米真的不一定要吞欸，那應該是蝦皮的活動,0.001349
939,PTT,蝦皮,2022-12-27,"小米解決 與消費者何干 與蝦皮何干",0.001381
940,PTT,蝦皮,2022-12-27,別人為何要擔待他內部的錯誤,0.045558
941,PTT,蝦皮,2022-12-27,"你 其他不關他的事 他不可能免費寄一隻手機給你 讓你",0.000053
942,PTT,蝦皮,2022-12-27,"主動按一張沒收到貨的訂單已收到 萬一你拿了手機不按",0.000033
943,PTT,蝦皮,2022-12-27,用卡都不同。要求小米以當時網站價格出是一定可以,0.003051
944,PTT,蝦皮,2022-12-27,的，但消費者少賺的回饋要小米補償，恐怕就要看小,0.00113
945,PTT,蝦皮,2022-12-27,米的態度了。似乎期待蝦皮一起協助系統是最可行的。,0.182809
946,PTT,蝦皮,2022-12-27,小米用折扣後價格給您就真的佛了，至於信用卡回饋他把,0.002181
947,PTT,蝦皮,2022-12-27,"要碼情方面讓你凹到 如果單純你要講法的話小米絕對不會輸",0.002302
948,PTT,蝦皮,2022-12-27,要小米負擔2000元回饋就像去隔壁版買手機要人家回饋金,0.002014
949,PTT,蝦皮,2022-12-27,都折給你一樣，任何人都不會覺得合理吧！,0.003462
950,PTT,蝦皮,2022-12-27,我之前買滑鼠也有遇過廠商備貨有問題，請我取消，他另外開,0.000041
951,PTT,蝦皮,2022-12-27,一個折扣碼給我折成一樣金額，雖然導購回饋那些少了，但賴,0.001462
952,PTT,蝦皮,2022-12-27,著也只會被系統取消就接受了,0.000043
953,PTT,蝦皮,2022-12-27,有可能這筆無法產生出貨單就沒辦法正常完成訂單，那個帳款,0.00004
954,PTT,蝦皮,2022-12-27,"原訂單沒出貨紀錄 你覺得蝦皮會撥款給賣家？哈哈哈",0.001179
955,PTT,蝦皮,2022-12-27,一家這麼大的企業這種問題沒辦法解決嗎？解決方法竟然是,0.000042
956,PTT,蝦皮,2022-12-27,之前某家用新竹貨運，寫的單號是查不到的，照樣收貨,0.001071
957,PTT,蝦皮,2022-12-27,買家取件時間=完成訂單時間,0.000384
958,PTT,蝦皮,2022-12-27,客服流程跟權限就這樣啊，就看往上鬧能不能找主管出來走例,0.000037
959,PTT,蝦皮,2022-12-27,麼覺得世界就一定照你想的走？,0.999952
960,PTT,蝦皮,2022-12-28,賣方無法準時出貨造成買方成本升高，這樣算時間成本嗎？,0.00049
961,PTT,蝦皮,2022-12-28,笑死，廠商端的問題為啥要消費者吞，你公司供貨商跟你說他,0.000033
962,PTT,蝦皮,2022-12-28,物流卡住會找你處理嗎？合約簽了就是把貨交出來，有啥問題,0.000034
963,PTT,蝦皮,2022-12-28,或成本都是供應商自己去處理的,0.000073
964,PTT,蝦皮,2022-12-28,我當時因為有這些優惠才下單，優惠是誰提供的關你屁事，鬧,0.001275
965,PTT,蝦皮,2022-12-28,到消保官那邊就是合約成立，東西拿來,0.000051
966,PTT,蝦皮,2022-12-28,"家不需要被賣家情勒 系統有什麼問題自己想辦法解決",0.000585
967,PTT,蝦皮,2022-12-28,小米給折扣券算是誠意的，銀行優惠他們不可能買單，不,0.910868
968,PTT,蝦皮,2022-12-28,要訂單完成蝦皮才會撥款給賣家,0.000044
